market,period,product_id,market_share,calories,organic,price,out_share,logit_dv,num,avg_price,NCompet,avg_calories,NOrganic,NOrganic2,min_dist_col,market_id
4,11,2,.01107741,1.6,1,2.01,.55914545,-3.9215019,4,2.0633333,10,1.9679999,2,2,1.61,54
4,11,6,.032836609,2,0,1.3,.55914545,-2.8348656,2,1.3700001,10,1.928,2,0,2,54
4,11,8,.078464985,2.04,0,1.28,.55914545,-1.9637572,3,1.3049999,10,1.9239999,2,0,2.04,54
4,11,9,.003164974,2,0,1.62,.55914545,-5.1742649,3,1.5550001,10,1.928,2,0,2,54
4,11,10,.040485296,2.04,0,1.11,.55914545,-2.6254709,3,1.1,10,1.9239999,2,0,2.04,54
4,11,13,.026242912,1.95,0,1.3099999,.55914545,-3.0590136,3,1.3349999,10,1.933,2,0,1.97,54
4,11,15,.01173678,2.01,0,1.65,.55914545,-3.863682,1,,10,1.9269999,2,0,2,54
4,11,16,.023737308,1.97,0,1.59,.55914545,-3.1593616,2,1.66,10,1.931,2,0,1.98,54
4,11,18,.12079652,1.98,0,1.09,.55914545,-1.5323021,4,1.1066666,10,1.9299999,2,0,1.97,54
4,11,20,.035737835,2.0799999,0,1.23,.55914545,-2.7501998,3,1.1800001,10,1.92,2,0,2.04,54
5,11,1,.0059646992,1.61,1,1.95,.46987218,-4.3666019,3,2.0749998,9,1.9144446,3,3,1.6,55
5,11,2,.008277541,1.6,1,2.1199999,.46987218,-4.0389147,4,2.0266666,9,1.9155556,3,3,1.61,55
5,11,5,.019598296,1.95,0,1.3200001,.46987218,-3.1770182,2,1.37,9,1.8766668,3,0,1.95,55
5,11,6,.16579428,2,0,1.37,.46987218,-1.0417129,2,1.3000001,9,1.8711112,3,0,1.98,55
5,11,12,.010346926,2.1600001,0,1.5599999,.46987218,-3.8157713,3,1.505,9,1.8533334,3,0,2.0799999,55
5,11,13,.038953137,1.95,0,1.37,.46987218,-2.4901013,3,1.3049998,9,1.8766668,3,0,1.95,55
5,11,14,.051369447,1.62,1,1.9,.46987218,-2.2134171,4,1.97,9,1.9133334,3,3,1.61,55
5,11,18,.18174072,1.98,0,1.1799999,.46987218,-.94987965,4,1.0766666,9,1.8733335,3,0,2,55
5,11,19,.018989652,1.89,0,1.45,.46987218,-3.2085664,2,1.4199998,9,1.8833334,3,0,1.95,55
5,11,20,.029093122,2.0799999,0,1.15,.46987218,-2.7819588,3,1.22,9,1.8622223,3,0,2,55
1,12,1,.11118598,1.61,1,2.21,.48068285,-1.4640033,4,1.9799999,10,1.899,4,4,1.6,56
1,12,2,.017520215,1.6,1,2.0599999,.48068285,-3.3118522,3,2.0599999,10,1.9,4,4,1.59,56
1,12,3,.20552561,1.98,0,.74000001,.48068285,-.84963709,3,.755,10,1.862,4,0,1.98,56
1,12,4,.018418688,1.71,1,2,.48068285,-3.2618418,4,1.9966666,10,1.8889999,4,4,1.61,56
1,12,5,.0096585797,1.95,0,1.26,.48068285,-3.907361,3,1.3049999,10,1.865,4,0,1.97,56
1,12,8,.043126684,2.04,0,1.25,.48068285,-2.4110658,5,1.3249999,10,1.8559999,4,0,2.01,56
1,12,11,.017295597,1.59,1,2.4400001,.48068285,-3.3247557,3,2.4050002,10,1.901,4,4,1.6,56
1,12,12,.024932615,2.1600001,0,1.33,.48068285,-2.9590309,3,1.3000001,10,1.844,4,0,2.04,56
1,12,15,.01212938,2.01,0,1.58,.48068285,-3.6795771,2,1.5700001,10,1.859,4,0,1.98,56
1,12,16,.044249777,1.97,0,1.84,.48068285,-2.3853574,1,,10,1.863,4,0,1.98,56
1,12,18,.015274034,1.98,0,1.26,.48068285,-3.4490535,3,1.155,10,1.862,4,0,1.98,56
2,12,1,.0065051229,1.61,1,1.9400001,.34086841,-3.9589064,4,2.0699999,10,1.924,3,3,1.61,57
2,12,3,.23971377,1.98,0,.81999999,.34086841,-.35205093,3,.71500003,10,1.887,3,0,1.98,57
2,12,4,.042771183,1.71,1,2.04,.34086841,-2.0756319,4,1.9833332,10,1.914,3,3,1.61,57
2,12,5,.007643519,1.95,0,1.3099999,.34086841,-3.7976384,3,1.28,10,1.89,3,0,1.98,57
2,12,6,.088794924,2,0,1.3099999,.34086841,-1.345167,4,1.2566667,10,1.885,3,0,2,57
2,12,7,.0055293539,1.61,1,1.92,.34086841,-4.1214256,3,1.85,10,1.924,3,3,1.61,57
2,12,8,.027646773,2.04,0,1.4,.34086841,-2.5119874,5,1.2874999,10,1.881,3,0,2,57
2,12,9,.013010246,2,0,1.48,.34086841,-3.2657592,2,1.48,10,1.885,3,0,2,57
2,12,18,.16913319,1.98,0,1.15,.34086841,-.70081002,3,1.2099999,10,1.887,3,0,1.98,57
2,12,19,.0095950561,1.89,0,1.38,.34086841,-3.5702486,2,1.2999998,10,1.896,3,0,1.95,57
2,12,20,.048788421,2.0799999,0,1.09,.34086841,-1.9440035,3,1.135,10,1.877,3,0,2.04,57
3,12,4,.0099551044,1.71,1,1.99,.4967792,-3.9100602,4,1.9999999,8,1.8837501,4,4,1.61,58
3,12,6,.073199295,2,0,1.29,.4967792,-1.9149599,4,1.2633333,8,1.8475001,4,0,2.04,58
3,12,7,.16103846,1.61,1,1.86,.4967792,-1.1265025,3,1.88,8,1.89625,4,4,1.59,58
3,12,8,.026546946,2.04,0,1.26,.4967792,-2.9292309,5,1.3225,8,1.8425001,4,0,2.04,58
3,12,10,.095647082,2.04,0,1.28,.4967792,-1.6474805,3,1.22,8,1.8425001,4,0,2.04,58
3,12,11,.0048799529,1.59,1,2.4300001,.4967792,-4.6230102,3,2.4100001,8,1.8987501,4,4,1.61,58
3,12,12,.026937341,2.1600001,0,1.3200001,.4967792,-2.9146321,3,1.3050001,8,1.8275001,4,0,2.0799999,58
3,12,17,.088229552,1.55,1,1.71,.4967792,-1.7282037,3,1.71,8,1.9037501,4,4,1.59,58
3,12,20,.016787039,2.0799999,0,1.14,.4967792,-3.3875387,3,1.11,8,1.8375001,4,0,2.04,58
4,12,1,.013055519,1.61,1,2,.36608201,-3.3336463,4,2.05,14,1.8385714,7,7,1.61,59
4,12,2,.0044837138,1.6,1,2.0599999,.36608201,-4.4024057,3,2.0599999,14,1.8392857,7,7,1.59,59
4,12,4,.0046155872,1.71,1,1.96,.36608201,-4.3734183,4,2.01,14,1.8314286,7,7,1.62,59
4,12,5,.04022155,1.95,0,1.3,.36608201,-2.2084544,3,1.285,14,1.8142858,7,0,1.98,59
4,12,6,.03125412,2,0,1.21,.36608201,-2.4607062,4,1.29,14,1.8107144,7,0,2,59
4,12,7,.08664117,1.61,1,1.84,.36608201,-1.4410822,3,1.89,14,1.8385714,7,7,1.61,59
4,12,8,.15178689,2.04,0,1.3099999,.36608201,-.88037986,5,1.3099999,14,1.8078572,7,0,2.04,59
4,12,9,.023869181,2,0,1.48,.36608201,-2.7302692,2,1.48,14,1.8107144,7,0,2,59
4,12,10,.095872343,2.04,0,1.26,.36608201,-1.3398398,3,1.23,14,1.8078572,7,0,2.04,59
4,12,11,.00039562199,1.59,1,2.3800001,.36608201,-6.8301535,3,2.4349999,14,1.84,7,7,1.6,59
4,12,12,.017275484,2.1600001,0,1.28,.36608201,-3.0535691,3,1.325,14,1.7992858,7,0,2.04,59
4,12,14,.001318739,1.62,1,1.84,.36608201,-5.6261816,1,,14,1.8378572,7,7,1.61,59
4,12,17,.068574443,1.55,1,1.6799999,.36608201,-1.6749375,3,1.7250001,14,1.8428572,7,7,1.59,59
4,12,18,.049716473,1.98,0,1.16,.36608201,-1.9965211,3,1.2049999,14,1.8121428,7,0,2,59
4,12,19,.044837136,1.89,0,1.3,.36608201,-2.0998206,2,1.3799999,14,1.8185714,7,0,1.95,59
5,12,1,.064029217,1.61,1,2,.3598296,-1.7262911,4,2.05,8,1.9124999,3,3,1.6,60
5,12,2,.044552647,1.6,1,2.0599999,.3598296,-2.088959,3,2.0599999,8,1.9137499,3,3,1.61,60
5,12,3,.16323797,1.98,0,.69,.3598296,-.79042149,3,.77999997,8,1.8662499,3,0,2,60
5,12,6,.10298235,2,0,1.27,.3598296,-1.251073,4,1.27,8,1.86375,3,0,2.01,60
5,12,8,.032744978,2.04,0,1.33,.3598296,-2.3968811,5,1.3049999,8,1.85875,3,0,2.04,60
5,12,10,.038709678,2.04,0,1.1799999,.3598296,-2.2295411,3,1.27,8,1.85875,3,0,2.04,60
5,12,15,.013146683,2.01,0,1.5700001,.3598296,-3.3094611,2,1.58,8,1.8625,3,0,2,60
5,12,17,.088496655,1.55,1,1.74,.3598296,-1.4026659,3,1.6950001,8,1.92,3,3,1.6,60
5,12,20,.09227024,2.0799999,0,1.13,.3598296,-1.360909,3,1.115,8,1.85375,3,0,2.04,60
1,13,6,.1015274,2,0,1.45,.63948786,-1.8403389,2,1.3300002,5,1.84,2,0,2.01,61
1,13,7,.042228211,1.61,1,1.96,.63948786,-2.7175791,4,1.9566666,5,1.918,2,2,1.59,61
1,13,8,.12466307,2.04,0,1.36,.63948786,-1.635053,2,1.4499999,5,1.832,2,0,2.01,61
1,13,11,.017070979,1.59,1,2.55,.63948786,-3.6232877,3,2.49,5,1.9220001,2,2,1.61,61
1,13,13,.063791551,1.95,0,1.08,.63948786,-2.3050468,4,1.1266667,5,1.85,2,0,2,61
1,13,15,.011230907,2.01,0,1.7,.63948786,-4.0419979,2,1.8099999,5,1.8380001,2,0,2,61
2,13,2,.06309969,1.6,1,1.99,.48284274,-2.0349751,2,2,9,1.8777778,4,4,1.61,62
2,13,7,.01772646,1.61,1,1.99,.48284274,-3.3046327,4,1.9466666,9,1.8766667,4,4,1.6,62
2,13,9,.00081314001,2,0,1.6799999,.48284274,-6.3865428,1,,9,1.8333334,4,0,2.04,62
2,13,10,.033013497,2.04,0,1.34,.48284274,-2.6827745,4,1.3733333,9,1.8288889,4,0,2,62
2,13,12,.007480891,2.1600001,0,1.51,.48284274,-4.1673393,3,1.48,9,1.8155556,4,0,2.0799999,62
2,13,13,.12489836,1.95,0,1.11,.48284274,-1.3521907,4,1.1166667,9,1.8388889,4,0,2,62
2,13,14,.15905026,1.62,1,1.88,.48284274,-1.1104708,4,1.8299999,9,1.8755556,4,4,1.61,62
2,13,17,.070743211,1.55,1,1.8,.48284274,-1.9206345,2,1.8199999,9,1.8833333,4,4,1.6,62
2,13,19,.033338755,1.89,0,1.4299999,.48284274,-2.6729705,3,1.425,9,1.8455555,4,0,1.95,62
2,13,20,.0069930069,2.0799999,0,1.22,.48284274,-4.2347803,1,,9,1.8244445,4,0,2.04,62
3,13,7,.01249268,1.61,1,1.99,.6160453,-3.8981776,4,1.9466666,8,1.9075,3,3,1.62,63
3,13,8,.002927972,2.04,0,1.45,.6160453,-5.3490105,2,1.3599999,8,1.85375,3,0,2.04,63
3,13,10,.012102284,2.04,0,1.39,.6160453,-3.9299264,4,1.3566667,8,1.85375,3,0,2.04,63
3,13,11,.019129416,1.59,1,2.45,.6160453,-3.4720933,3,2.54,8,1.9100001,3,3,1.61,63
3,13,12,.11262932,2.1600001,0,1.55,.6160453,-1.6992184,3,1.46,8,1.83875,3,0,2.04,63
3,13,13,.17079836,1.95,0,1.23,.6160453,-1.2828368,4,1.0766667,8,1.865,3,0,1.97,63
3,13,14,.036111653,1.62,1,1.9,.6160453,-2.836705,4,1.8233333,8,1.90625,3,3,1.61,63
3,13,16,.0093695102,1.97,0,1.72,.6160453,-4.1858597,3,1.645,8,1.8625001,3,0,1.95,63
3,13,19,.0083935186,1.89,0,1.4400001,.6160453,-4.2958608,3,1.4199998,8,1.8725001,3,0,1.95,63
4,13,2,.050243966,1.6,1,2,.34972966,-1.9402699,2,1.99,10,1.868,4,4,1.61,64
4,13,3,.16260055,1.98,0,.88999999,.34972966,-.7658639,1,,10,1.83,4,0,1.97,64
4,13,5,.057892654,1.95,0,1.42,.34972966,-1.7985699,1,,10,1.8330001,4,0,1.95,64
4,13,6,.039694052,2,0,1.33,.34972966,-2.1759591,2,1.4500002,10,1.8280001,4,0,2.01,64
4,13,7,.0067255702,1.61,1,1.89,.34972966,-3.9512436,4,1.98,10,1.867,4,4,1.6,64
4,13,10,.045892127,2.04,0,1.36,.34972966,-2.0308669,4,1.3666667,10,1.824,4,0,2.01,64
4,13,13,.14268759,1.95,0,1.04,.34972966,-.89650291,4,1.14,10,1.8330001,4,0,1.95,64
4,13,14,.011473032,1.62,1,1.78,.34972966,-3.4171612,4,1.8633333,10,1.8660001,4,4,1.61,64
4,13,15,.0054068309,2.01,0,1.8099999,.34972966,-4.1694975,2,1.7,10,1.827,4,0,2,64
4,13,16,.00052749598,1.97,0,1.6799999,.34972966,-6.4967747,3,1.665,10,1.8310001,4,0,1.98,64
4,13,17,.12712647,1.55,1,1.8200001,.34972966,-1.011978,2,1.7999998,10,1.873,4,4,1.6,64
5,13,1,.060620815,1.61,1,1.98,.41229457,-1.9170997,1,,7,1.8928572,3,3,1.62,65
5,13,10,.004625685,2.04,0,1.37,.41229457,-4.4901137,4,1.3633333,7,1.8314286,3,0,1.98,65
5,13,11,.00060864299,1.59,1,2.53,.41229457,-6.5182614,3,2.5,7,1.8957144,3,3,1.61,65
5,13,12,.0099817412,2.1600001,0,1.41,.41229457,-3.7209804,3,1.53,7,1.8142858,3,0,2.04,65
5,13,14,.22105904,1.62,1,1.8099999,.41229457,-.62330824,4,1.8533334,7,1.8914287,3,3,1.61,65
5,13,16,.022398053,1.97,0,1.61,.41229457,-2.9127641,3,1.6999999,7,1.8414286,3,0,1.98,65
5,13,18,.20328668,1.98,0,1.36,.41229457,-.7071209,1,,7,1.84,3,0,1.97,65
5,13,19,.065124772,1.89,0,1.41,.41229457,-1.845433,3,1.4349999,7,1.8528572,3,0,1.97,65
1,14,1,.12646002,1.61,1,2.04,.58131176,-1.5253611,3,1.98,5,1.8940001,3,3,1.59,66
1,14,4,.064914644,1.71,1,2.0799999,.58131176,-2.192214,3,2.1099999,5,1.8740001,3,3,1.61,66
1,14,8,.083557948,2.04,0,1.54,.58131176,-1.9397469,2,1.49,5,1.8080001,3,0,1.97,66
1,14,11,.022911051,1.59,1,2.47,.58131176,-3.2336679,5,2.5049999,5,1.898,3,3,1.61,66
1,14,12,.020440252,2.1600001,0,1.45,.58131176,-3.3477812,4,1.3833333,5,1.784,3,0,2.04,66
1,14,16,.10040431,1.97,0,1.6799999,.58131176,-1.7560821,2,1.6,5,1.822,3,0,2.04,66
2,14,1,.0091071716,1.61,1,2,.31029439,-3.5284593,3,2,12,1.8425,6,6,1.61,67
2,14,4,.019840624,1.71,1,2.03,.31029439,-2.74979,3,2.1349998,12,1.8341666,6,6,1.62,67
2,14,5,.01935274,1.95,0,1.28,.31029439,-2.7746875,3,1.3500001,12,1.8141667,6,0,1.95,67
2,14,6,.015449667,2,0,1.38,.31029439,-2.999934,2,1.4800001,12,1.8099999,6,0,2.04,67
2,14,7,.052528866,1.61,1,1.99,.31029439,-1.7761587,3,1.9200001,12,1.8425,6,6,1.61,67
2,14,8,.012197105,2.04,0,1.49,.31029439,-3.2363229,2,1.54,12,1.8066666,6,0,2.04,67
2,14,10,.0068303789,2.04,0,1.3,.31029439,-3.8161414,4,1.28,12,1.8066666,6,0,2.04,67
2,14,11,.0097576836,1.59,1,2.53,.31029439,-3.4594665,5,2.4899998,12,1.8441666,6,6,1.61,67
2,14,12,.025044722,2.1600001,0,1.3099999,.31029439,-2.5168583,4,1.4299999,12,1.7966666,6,0,2.04,67
2,14,13,.3517645,1.95,0,.94999999,.31029439,.12544043,2,.84999996,12,1.8141667,6,0,1.95,67
2,14,14,.0886323,1.62,1,1.6900001,.31029439,-1.2530252,3,1.735,12,1.8416667,6,6,1.61,67
2,14,17,.070743211,1.55,1,1.8099999,.31029439,-1.478465,3,1.8600001,12,1.8475,6,6,1.59,67
2,14,19,.0084566604,1.89,0,1.42,.31029439,-3.6025672,3,1.4950001,12,1.8191667,6,0,1.95,67
3,14,2,.14366582,1.6,1,1.91,.4247511,-1.0840135,1,,9,1.8811111,4,4,1.59,68
3,14,5,.15811048,1.95,0,1.38,.4247511,-.98820931,3,1.3000001,9,1.8422222,4,0,1.97,68
3,14,7,.016787039,1.61,1,1.87,.4247511,-3.2308962,3,1.98,9,1.88,4,4,1.6,68
3,14,10,.030646106,2.04,0,1.3,.4247511,-2.6289978,4,1.28,9,1.8322222,4,0,2.01,68
3,14,11,.0021471791,1.59,1,2.55,.4247511,-5.2873483,5,2.4849999,9,1.8822223,4,4,1.6,68
3,14,12,.010735897,2.1600001,0,1.4400001,.4247511,-3.6779103,4,1.3866667,9,1.8188889,4,0,2.04,68
3,14,14,.10677338,1.62,1,1.66,.4247511,-1.3807948,3,1.75,9,1.878889,4,4,1.61,68
3,14,15,.031426899,2.01,0,1.9299999,.4247511,-2.6038392,1,,9,1.8355556,4,0,1.98,68
3,14,16,.026937341,1.97,0,1.6,.4247511,-2.7579899,2,1.6799999,9,1.84,4,0,1.98,68
3,14,18,.048018739,1.98,0,1.13,.4247511,-2.1799121,2,1.2100002,9,1.8388889,4,0,1.97,68
4,14,1,.044705261,1.61,1,1.96,.18818408,-1.4373294,3,2.02,11,1.8572727,5,5,1.61,69
4,14,3,.18712911,1.98,0,.58999997,.18818408,-.0056218393,1,,11,1.8236364,5,0,2,69
4,14,4,.001318739,1.71,1,2.1900001,.18818408,-4.9607449,3,2.0549998,11,1.8481818,5,5,1.61,69
4,14,5,.01107741,1.95,0,1.3200001,.18818408,-2.8325129,3,1.33,11,1.8263637,5,0,1.95,69
4,14,7,.0030330999,1.61,1,1.97,.18818408,-4.1278353,3,1.9300001,11,1.8572727,5,5,1.61,69
4,14,9,.001054991,2,0,1.61,.18818408,-5.1838884,1,,11,1.8218182,5,0,1.98,69
4,14,10,.031649742,2.04,0,1.21,.18818408,-1.7826906,4,1.3099999,11,1.8181819,5,0,2,69
4,14,11,.0067255702,1.59,1,2.4400001,.18818408,-3.3315039,5,2.5124998,11,1.8590909,5,5,1.61,69
4,14,12,.025451668,2.1600001,0,1.4,.18818408,-2.0006394,4,1.4,11,1.8072728,5,0,2.04,69
4,14,13,.23196624,1.95,0,.85000002,.18818408,.20917121,2,.94999993,11,1.8263637,5,0,1.95,69
4,14,17,.19095345,1.55,1,1.99,.18818408,.014609027,3,1.77,11,1.8627273,5,5,1.59,69
4,14,19,.076750629,1.89,0,1.46,.18818408,-.89685905,3,1.475,11,1.8318182,5,0,1.95,69
5,14,6,.012172855,2,0,1.48,.50298238,-3.7213466,2,1.3800001,6,1.7783333,3,0,1.98,70
5,14,10,.091661595,2.04,0,1.33,.50298238,-1.7024517,4,1.27,6,1.7716666,3,0,2,70
5,14,11,.029701766,1.59,1,2.5,.50298238,-2.8293486,5,2.4974999,6,1.8466666,3,3,1.62,70
5,14,14,.069872186,1.62,1,1.8099999,.50298238,-1.9738874,3,1.6750001,6,1.8416666,3,3,1.59,70
5,14,17,.033597078,1.55,1,1.73,.50298238,-2.706116,3,1.9000001,6,1.8533332,3,3,1.59,70
5,14,18,.054899573,1.98,0,1.21,.50298238,-2.2150495,2,1.1300001,6,1.7816666,3,0,2,70
5,14,19,.20511261,1.89,0,1.53,.50298238,-.89699602,3,1.4400001,6,1.7966666,3,0,1.98,70
1,15,2,.065139264,1.6,1,1.6799999,.53369272,-2.1032927,3,1.73,6,1.9233334,3,3,1.62,71
1,15,4,.012578616,1.71,1,2.1300001,.53369272,-3.747822,3,2.1350002,6,1.9050001,3,3,1.62,71
1,15,8,.028526505,2.04,0,1.39,.53369272,-2.9289865,3,1.4699999,6,1.85,3,0,2.04,71
1,15,10,.0087601077,2.04,0,1.26,.53369272,-4.109612,4,1.2866666,6,1.85,3,0,2.04,71
1,15,12,.023809524,2.1600001,0,1.47,.53369272,-3.1097345,2,1.3599999,6,1.83,3,0,2.04,71
1,15,14,.27268642,1.62,1,1.75,.53369272,-.67149776,3,1.665,6,1.9200001,3,3,1.6,71
1,15,16,.054806828,1.97,0,1.45,.53369272,-2.2760055,3,1.365,6,1.8616667,3,0,2.04,71
2,15,5,.034965035,1.95,0,1.21,.39860141,-2.4336133,1,,11,1.8672727,4,0,1.95,72
2,15,6,.010245568,2,0,1.35,.39860141,-3.6611166,4,1.3266666,11,1.8627273,4,0,2.01,72
2,15,7,.033826638,1.61,1,1.99,.39860141,-2.4667134,2,2.0699999,11,1.8981819,4,4,1.62,72
2,15,8,.030411448,2.04,0,1.41,.39860141,-2.5731428,3,1.4599999,11,1.8590909,4,0,2.04,72
2,15,10,.024882095,2.04,0,1.28,.39860141,-2.7738135,4,1.28,11,1.8590909,4,0,2.04,72
2,15,11,.003252561,1.59,1,2.3399999,.39860141,-4.8085194,1,,11,1.9000001,4,4,1.61,72
2,15,12,.008294032,2.1600001,0,1.36,.39860141,-3.8724258,2,1.4699999,11,1.8481818,4,0,2.04,72
2,15,13,.083428197,1.95,0,.86000001,.39860141,-1.5639756,1,,11,1.8672727,4,0,1.95,72
2,15,14,.18263133,1.62,1,1.6799999,.39860141,-.78049242,3,1.6999999,11,1.8972728,4,4,1.61,72
2,15,15,.007480891,2.01,0,1.51,.39860141,-3.97561,2,1.78,11,1.8618182,4,0,2,72
2,15,16,.022930559,1.97,0,1.36,.39860141,-2.8554914,3,1.41,11,1.8654546,4,0,1.95,72
2,15,17,.15905026,1.55,1,1.72,.39860141,-.9187417,2,1.6600001,11,1.9036365,4,4,1.59,72
3,15,1,.026156548,1.61,1,1.89,.55045873,-3.0466523,2,1.92,11,1.9072728,4,4,1.61,73
3,15,2,.06949053,1.6,1,1.76,.55045873,-2.0695615,3,1.6900001,11,1.9081819,4,4,1.61,73
3,15,3,.1348819,1.98,0,.76999998,.55045873,-1.4063524,2,.77999997,11,1.8736364,4,0,1.98,73
3,15,4,.0044895569,1.71,1,2.1500001,.55045873,-4.8089981,3,2.125,11,1.8981819,4,4,1.61,73
3,15,6,.013273473,2,0,1.37,.55045873,-3.7249844,4,1.3199999,11,1.8718182,4,0,2,73
3,15,7,.051727504,1.61,1,2.0699999,.55045873,-2.3647623,2,1.99,11,1.9072728,4,4,1.61,73
3,15,9,.065586567,2,0,1.6900001,.55045873,-2.1273811,3,1.71,11,1.8718182,4,0,2,73
3,15,10,.032402888,2.04,0,1.27,.55045873,-2.8325045,4,1.2833333,11,1.8681818,4,0,2.01,73
3,15,15,.0039039629,2.01,0,1.78,.55045873,-4.94876,2,1.51,11,1.8709091,4,0,2,73
3,15,16,.008783916,1.97,0,1.37,.55045873,-4.1378298,3,1.405,11,1.8745455,4,0,1.98,73
3,15,18,.026742144,1.98,0,1.23,.55045873,-3.0245113,1,,11,1.8736364,4,0,1.98,73
3,15,20,.012102284,2.0799999,0,1.1799999,.55045873,-3.8173578,1,,11,1.8645455,4,0,2.04,73
4,15,1,.029012265,1.61,1,1.92,.6577872,-3.1211629,2,1.89,6,1.8733335,3,3,1.6,74
4,15,2,.037847817,1.6,1,1.7,.6577872,-2.8553083,3,1.72,6,1.875,3,3,1.61,74
4,15,4,.067387573,1.71,1,2.1199999,.6577872,-2.2784209,3,2.1400003,6,1.8566667,3,3,1.61,74
4,15,6,.06593696,2,0,1.35,.6577872,-2.3001823,4,1.3266666,6,1.8083334,3,0,2,74
4,15,8,.10431228,2.04,0,1.53,.6577872,-1.8414924,3,1.3999999,6,1.8016667,3,0,2,74
4,15,9,.0096267974,2,0,1.71,.6577872,-4.2243309,3,1.7,6,1.8083334,3,0,2,74
4,15,19,.028089147,1.89,0,1.46,.6577872,-3.1534982,1,,6,1.8266667,3,0,2,74
5,15,3,.24102253,1.98,0,.77999997,.41777235,-.55004627,2,.76999998,5,1.842,2,0,2,75
5,15,6,.036031649,2,0,1.26,.41777235,-2.4505391,4,1.3566667,5,1.8380001,2,0,2,75
5,15,9,.0034083989,2,0,1.71,.41777235,-4.8086939,3,1.7,5,1.8380001,2,0,2,75
5,15,10,.1696896,2.04,0,1.3099999,.41777235,-.90096581,4,1.27,5,1.83,2,0,2,75
5,15,14,.088618383,1.62,1,1.65,.41777235,-1.5505973,3,1.7149999,5,1.914,2,2,1.55,75
5,15,17,.043457091,1.55,1,1.66,.41777235,-2.2631626,2,1.7200001,5,1.928,2,2,1.62,75
1,16,2,.20103325,1.6,1,1.9299999,.42138362,-.74007332,2,1.7299999,7,2.0314286,1,1,1.97,76
1,16,6,.0581761,2,0,1.4299999,.42138362,-1.980069,2,1.3099998,7,1.9742857,1,0,2,76
1,16,8,.06648697,2.04,0,1.54,.42138362,-1.8465376,5,1.53,7,1.9685714,1,0,2.04,76
1,16,9,.069407009,2,0,1.9400001,.42138362,-1.8035557,3,1.79,7,1.9742857,1,0,2,76
1,16,10,.015498652,2.04,0,1.39,.42138362,-3.3027906,2,1.36,7,1.9685714,1,0,2.04,76
1,16,12,.078167118,2.1600001,0,1.37,.42138362,-1.6846945,4,1.3133333,7,1.9514285,1,0,2.04,76
1,16,15,.064690024,2.01,0,1.59,.42138362,-1.8739367,2,1.64,7,1.9728571,1,0,2,76
1,16,16,.025157234,1.97,0,1.37,.42138362,-2.8183982,4,1.3933334,7,1.9785714,1,0,2,76
2,16,3,.26362011,1.98,0,.87,.36249799,-.31850985,4,.84666669,11,1.8763636,4,0,1.98,77
2,16,4,.010570825,1.71,1,1.9400001,.36249799,-3.5349212,3,2.0949998,11,1.9009091,4,4,1.61,77
2,16,5,.016425434,1.95,0,1.15,.36249799,-3.094188,2,1.14,11,1.8790909,4,0,1.97,77
2,16,7,.047162142,1.61,1,1.97,.36249799,-2.0394275,2,2,11,1.91,4,4,1.59,77
2,16,8,.016262807,2.04,0,1.5,.36249799,-3.1041381,5,1.54,11,1.8709091,4,0,2,77
2,16,9,.013335502,2,0,1.8,.36249799,-3.3025892,3,1.8600001,11,1.8745455,4,0,1.98,77
2,16,11,.0048788418,1.59,1,2.48,.36249799,-4.3081112,2,2.5700002,11,1.9118181,4,4,1.61,77
2,16,12,.0048788418,2.1600001,0,1.23,.36249799,-4.3081112,4,1.36,11,1.86,4,0,2.0799999,77
2,16,16,.041307531,1.97,0,1.41,.36249799,-2.1719742,4,1.3800001,11,1.8772727,4,0,1.98,77
2,16,17,.1616523,1.55,1,1.7,.36249799,-.80757123,2,1.71,11,1.9154545,4,4,1.59,77
2,16,18,.0099203121,1.98,0,1.4400001,.36249799,-3.5984344,2,1.3800001,11,1.8763636,4,0,1.98,77
2,16,20,.047487397,2.0799999,0,1.34,.36249799,-2.0325546,3,1.3100001,11,1.8672727,4,0,2.04,77
3,16,1,.023423774,1.61,1,1.97,.37146205,-2.7636952,3,1.9450001,11,1.9190909,4,4,1.62,78
3,16,3,.1977357,1.98,0,.75,.37146205,-.6305154,4,.88666672,11,1.8854545,4,0,1.97,78
3,16,4,.043919578,1.71,1,2.0999999,.37146205,-2.1350865,3,2.0149999,11,1.91,4,4,1.62,78
3,16,6,.019324614,2,0,1.3099999,.37146205,-2.9560671,2,1.4299998,11,1.8836364,4,0,2.01,78
3,16,8,.026937341,2.04,0,1.54,.37146205,-2.6239333,5,1.53,11,1.88,4,0,2.01,78
3,16,11,.003513566,1.59,1,2.5699999,.37146205,-4.6608152,2,2.4800003,11,1.920909,4,4,1.61,78
3,16,12,.013078274,2.1600001,0,1.3,.37146205,-3.3464942,4,1.3366667,11,1.8690909,4,0,2.0799999,78
3,16,13,.15362093,1.95,0,.91000003,.37146205,-.88295865,1,,11,1.8881818,4,0,1.97,78
3,16,14,.070271328,1.62,1,1.64,.37146205,-1.6650828,2,1.64,11,1.9181818,4,4,1.61,78
3,16,15,.002927972,2.01,0,1.64,.37146205,-4.8431368,2,1.59,11,1.8827273,4,0,2,78
3,16,16,.068709739,1.97,0,1.33,.37146205,-1.6875558,4,1.4066668,11,1.8863636,4,0,1.98,78
